GeneID Module chr start end
5605 ENSG00000185176.8 turquoise 2 240676418 240682906
5606 ENSG00000268531.1 turquoise 15 21368459 21370621
5607 ENSG00000268343.1 turquoise NA NA NA
5608 ENSG00000248731.2 turquoise NA NA NA
5609 ENSG00000182521.5 turquoise 14 55413541 55456726
5610 ENSG00000206228.4 turquoise 8 82291624 82292379
5611 ENSG00000228848.2 turquoise 2 148870024 148870381
5612 ENSG00000258477.1 turquoise 14 68421698 68422196
5613 ENSG00000273308.1 turquoise 3 197645669 197646017
5614 ENSG00000131233.8 turquoise 1 38874451 38881587
5615 ENSG00000230039.1 turquoise X 65821255 65822249
5616 ENSG00000218208.1 turquoise 6 113581501 113581947
5617 ENSG00000205238.5 turquoise 7 102551232 102562308
5618 ENSG00000225486.1 turquoise 1 233836080 233836432
5619 ENSG00000095464.9 turquoise 10 93612588 93666010
5620 ENSG00000241319.1 turquoise 3 81612238 81612805
5621 ENSG00000171819.4 turquoise 1 11189341 11195981
5622 ENSG00000254909.1 turquoise 11 119005727 119005934
5623 ENSG00000259342.1 turquoise 15 45430652 45441808
5624 ENSG00000236867.1 turquoise 22 49817248 49817712
5625 ENSG00000250508.1 turquoise 11 68870664 68874542
5626 ENSG00000273151.1 turquoise 7 879790 886547
5627 ENSG00000164764.10 turquoise 8 73064540 73124088
5628 ENSG00000224888.3 turquoise 16 88731180 88741425
5629 ENSG00000228470.1 turquoise 1 214344172 214357615
5630 ENSG00000268257.2 turquoise 6 160003291 160007664
5631 ENSG00000225610.1 turquoise 2 205989585 206000858
5632 ENSG00000267543.1 turquoise 17 76549951 76550826
5633 ENSG00000183397.5 turquoise 19 3539154 3544030
5634 ENSG00000248966.1 turquoise 5 110948029 110950780
5635 ENSG00000233668.1 turquoise 9 34223984 34224628
5636 ENSG00000008735.10 turquoise 22 50600685 50613981
5637 ENSG00000261604.1 turquoise 5 43287601 43290839
5638 ENSG00000253744.1 turquoise 5 66144156 66144795
5639 ENSG00000124935.3 turquoise 11 62242210 62244808
5640 ENSG00000142513.4 turquoise 19 50790415 50795224
5641 ENSG00000234037.1 turquoise NA NA NA
5642 ENSG00000179362.10 turquoise 15 45511136 45586290
5643 ENSG00000266933.1 turquoise 19 490046 507833
5644 ENSG00000272600.1 turquoise 22 20889206 20891214
5645 ENSG00000109272.3 turquoise 4 73853189 73854155
5646 ENSG00000250232.1 turquoise X 49071726 49079887
5647 ENSG00000231864.2 turquoise 9 137063535 137064581
5648 ENSG00000243403.1 turquoise 15 64592979 64593326
5649 ENSG00000232888.3 turquoise 12 132825701 132826184
5650 ENSG00000212829.7 turquoise 9 9090898 9091245
5651 ENSG00000272305.1 turquoise 3 52969119 53099453
5652 ENSG00000227376.1 turquoise 11 77734475 77735026
5653 ENSG00000268927.1 turquoise NA NA NA
5654 ENSG00000271398.1 turquoise 1 28247144 28247568
5655 ENSG00000254756.1 turquoise 11 66334494 66339875
5656 ENSG00000255118.1 turquoise 11 62336911 62338090
5657 ENSG00000250568.1 turquoise 4 39973128 39973442
5658 ENSG00000259716.1 turquoise NA NA NA
5659 ENSG00000272988.1 turquoise 10 72053294 72054037
5660 ENSG00000259462.1 turquoise 15 82647770 82692820
5661 ENSG00000254003.1 turquoise 7 88216660 88219226
5662 ENSG00000229848.1 turquoise 17 81514047 81527776
5663 ENSG00000231340.1 turquoise X 53142832 53143913
5664 ENSG00000203648.3 turquoise 12 2659937 2660969
5665 ENSG00000233183.2 turquoise 6 33893323 33927631
5666 ENSG00000226072.1 turquoise 2 169658132 169661357
5667 ENSG00000231613.1 turquoise 1 89788914 89790492
5668 ENSG00000267727.1 turquoise 19 33301279 33301940
5669 ENSG00000232941.1 turquoise NA NA NA
5670 ENSG00000268416.1 turquoise 19 20746923 20755250
5671 ENSG00000229882.1 turquoise 20 62633772 62635862
5672 ENSG00000265478.1 turquoise 17 18809956 18810940
5673 ENSG00000198632.7 turquoise NA NA NA
5674 ENSG00000233263.1 turquoise 7 131892616 131893615
5675 ENSG00000230005.2 turquoise 1 227743831 227747191
5676 ENSG00000230928.1 turquoise 10 98252023 98256575
5677 ENSG00000247903.1 turquoise 12 26971586 26979582
5678 ENSG00000260145.1 turquoise 16 57052505 57058497
5679 ENSG00000224431.1 turquoise 5 132199456 132203487
5680 ENSG00000242899.1 turquoise 3 132243528 132244265
5681 ENSG00000227934.1 turquoise 1 231021611 231022183
5682 ENSG00000267964.1 turquoise NA NA NA
5683 ENSG00000249626.1 turquoise 3 197634315 197635811
5684 ENSG00000243071.1 turquoise 12 76660405 76660884
5685 ENSG00000213140.3 turquoise 14 105672308 105673314
5686 ENSG00000269410.1 turquoise NA NA NA
5687 ENSG00000218350.1 turquoise 6 71165076 71165770
5688 ENSG00000254550.1 turquoise 11 77102840 77103331
5689 ENSG00000229801.1 turquoise NA NA NA
5690 ENSG00000180878.2 turquoise 11 6205566 6211132
5691 ENSG00000267065.1 turquoise 17 76799044 76807102
5692 ENSG00000235084.2 turquoise 1 15604597 15605043
5693 ENSG00000101278.6 turquoise 20 839447 839977
5694 ENSG00000270090.1 turquoise 4 3544555 3548796
5695 ENSG00000233874.2 turquoise X 109568478 109570289
5696 ENSG00000220472.1 turquoise 6 7338839 7339568
5697 ENSG00000188459.3 turquoise X 47803296 47804789
5698 ENSG00000145075.7 turquoise 3 180602858 180871005
5699 ENSG00000270223.1 turquoise X 74009389 74011468
5700 ENSG00000255515.1 turquoise 11 93609760 93610333
5701 ENSG00000273132.1 turquoise 6 149852462 149853192
5702 ENSG00000226524.2 turquoise NA NA NA
5703 ENSG00000238018.1 turquoise 2 54661011 54680045
5704 ENSG00000231081.1 turquoise 20 26008791 26010531
5705 ENSG00000227216.2 turquoise NA NA NA
5706 ENSG00000214645.3 turquoise NA NA NA
5707 ENSG00000258183.1 turquoise 12 90280894 90300340
5708 ENSG00000254721.1 turquoise 11 70206291 70207390
5709 ENSG00000218265.1 turquoise 6 13521266 13522045
5710 ENSG00000260342.2 turquoise 16 18788063 18801519
5711 ENSG00000225422.3 turquoise 12 66234079 66235234
5712 ENSG00000240048.1 turquoise 3 154352136 154354799
5713 ENSG00000228343.1 turquoise X 48579774 48581157
5714 ENSG00000259344.1 turquoise NA NA NA
5715 ENSG00000249240.2 turquoise 15 64841883 64930920
5716 ENSG00000241838.2 turquoise 22 15721486 15722608
5717 ENSG00000250563.1 turquoise 8 126072587 126074231
5718 ENSG00000205923.2 turquoise 16 2530035 2531417
5719 ENSG00000205275.2 turquoise NA NA NA
5720 ENSG00000213612.3 turquoise 9 97121659 97122489
5721 ENSG00000213938.3 turquoise 2 199659551 199660729
5722 ENSG00000228852.2 turquoise 1 95243167 95278940
5723 ENSG00000260704.1 turquoise 13 27953526 27955370
5724 ENSG00000248231.1 turquoise 8 89412621 89415071
5725 ENSG00000260367.1 turquoise 16 28973962 28978824
5726 ENSG00000235865.2 turquoise 9 121280768 121285530
5727 ENSG00000263198.1 turquoise 16 16292178 16294806
5728 ENSG00000267927.1 turquoise 19 52171158 52177002
5729 ENSG00000239920.1 turquoise 11 5572322 5624896
5730 ENSG00000234647.1 turquoise 6 168242938 168262581
5731 ENSG00000224620.2 turquoise 1 179447578 179448440
5732 ENSG00000231470.1 turquoise 20 36076018 36076601
5733 ENSG00000237415.2 turquoise 1 110848077 110848941
5734 ENSG00000174885.8 turquoise 11 278365 285359
5735 ENSG00000228719.1 turquoise 22 36445395 36454944
5736 ENSG00000220494.4 turquoise 6 147406889 147408281
5737 ENSG00000230834.1 turquoise 11 1776930 1778388
5738 ENSG00000267211.1 turquoise 17 44328613 44331462
5739 ENSG00000244582.2 turquoise 17 21504558 21505059
5740 ENSG00000235438.3 turquoise 13 21260015 21295003
5741 ENSG00000243974.1 turquoise 3 100225374 100226073
5742 ENSG00000259843.2 turquoise 16 50046429 50066224
5743 ENSG00000259086.2 turquoise 14 32271857 32272301
5744 ENSG00000197776.3 turquoise 14 49693105 49753152
5745 ENSG00000230804.2 turquoise 9 40121962 40122540
5746 ENSG00000266953.2 turquoise 19 34396315 34409364
5747 ENSG00000260179.1 turquoise 1 1249777 1251334
5748 ENSG00000235174.1 turquoise 6 73373108 73373263
5749 ENSG00000121743.3 turquoise 13 20138255 20161049
5750 ENSG00000244926.2 turquoise 11 43909292 43920944
5751 ENSG00000260882.1 turquoise 16 5078168 5078605
5752 ENSG00000229124.2 turquoise 10 17214239 17229985
5753 ENSG00000179168.10 turquoise 19 38384265 38388082
5754 ENSG00000243964.1 turquoise 11 9606142 9606609
5755 ENSG00000043591.4 turquoise 10 114044056 114046908
5756 ENSG00000229715.4 turquoise 13 31846841 31953472
5757 ENSG00000234311.1 turquoise 10 132433733 132441484
5758 ENSG00000225416.1 turquoise 7 152602213 152602892
5759 ENSG00000225721.1 turquoise 1 44759037 44775810
5760 ENSG00000249996.1 turquoise 5 123036271 123054667
5761 ENSG00000225568.1 turquoise 1 87045875 87046700
5762 ENSG00000236754.1 turquoise 22 17580157 17589192
5763 ENSG00000264523.1 turquoise NA NA NA
5764 ENSG00000251158.1 turquoise 5 69898867 69903198
5765 ENSG00000268279.2 turquoise 3 14135217 14148252
5766 ENSG00000229433.1 turquoise 3 184756389 184773155
5767 ENSG00000265943.1 turquoise 18 22699481 22933764
5768 ENSG00000249706.1 turquoise 4 53899871 53916835
5769 ENSG00000241529.2 turquoise 3 113632704 113632998
5770 ENSG00000260853.1 turquoise 16 28956687 28966883
5771 ENSG00000259002.1 turquoise 14 34541740 34546329
5772 ENSG00000258317.1 turquoise 12 56120033 56129619
5773 ENSG00000255329.1 turquoise 11 70278921 70279297
5774 ENSG00000090924.10 turquoise 19 39412585 39428415
5775 ENSG00000231468.2 turquoise 1 28526318 28527227
5776 ENSG00000214035.3 turquoise 7 145009961 145010993
5777 ENSG00000227176.1 turquoise 2 170077224 170078294
5778 ENSG00000251556.1 turquoise 5 146099406 146120412
5779 ENSG00000267141.1 turquoise 19 1860250 1862019
5780 ENSG00000180211.5 turquoise 6 39958414 39958833
5781 ENSG00000229348.1 turquoise 1 43453927 43456995
5782 ENSG00000227237.1 turquoise 1 248859164 248864796
5783 ENSG00000240666.1 turquoise 3 155158370 155183285
5784 ENSG00000267290.1 turquoise NA NA NA
5785 ENSG00000253330.1 turquoise 8 47511034 47512141
5786 ENSG00000105261.5 turquoise 19 36111202 36113711
5787 ENSG00000146722.7 turquoise 7 75391955 75395434
5788 ENSG00000237655.1 turquoise 2 177603089 177618572
5789 ENSG00000259555.1 turquoise 15 78625895 78628193
5790 ENSG00000259212.1 turquoise 15 90595840 90596447
5791 ENSG00000266066.1 turquoise 17 62136972 62140639
5792 ENSG00000267326.1 turquoise NA NA NA
5793 ENSG00000273192.1 turquoise 22 49902228 49904576
5794 ENSG00000179862.5 turquoise 1 40861051 40862366
5795 ENSG00000243396.1 turquoise 3 101599243 101599644
5796 ENSG00000241511.1 turquoise 8 30117384 30117779
5797 ENSG00000244161.1 turquoise 3 58162547 58170636
5798 ENSG00000213307.4 turquoise 15 78661047 78661576
5799 ENSG00000235673.1 turquoise 1 37840986 37841676
5800 ENSG00000230597.1 turquoise 6 71328942 71329806
5801 ENSG00000238271.2 turquoise 9 21455484 21456049
5802 ENSG00000124091.5 turquoise 20 56491492 56525925
5803 ENSG00000224675.1 turquoise 2 154435853 154457438
5804 ENSG00000229795.2 turquoise 1 235432985 235433231
5805 ENSG00000249852.1 turquoise 7 227554 229557
5806 ENSG00000230911.1 turquoise 11 112029858 112030367
5807 ENSG00000204960.5 turquoise 7 155356985 155367934
5808 ENSG00000165837.7 turquoise 13 45534522 45615739
5809 ENSG00000225369.1 turquoise 2 159462417 159463256
5810 ENSG00000259515.1 turquoise 14 102933574 102937177
5811 ENSG00000220744.1 turquoise 6 127362513 127363403
5812 ENSG00000257097.1 turquoise 12 122395542 122400857
5813 ENSG00000251017.1 turquoise 4 74085995 74086672
5814 ENSG00000272362.1 turquoise 1 234644666 234647571
5815 ENSG00000267395.1 turquoise 19 45767796 45772504
5816 ENSG00000227230.1 turquoise 1 243135898 243140588
5817 ENSG00000214552.4 turquoise 3 68145004 68145630
5818 ENSG00000120215.5 turquoise 9 5890802 5910606
5819 ENSG00000260352.1 turquoise 16 18926863 18937043
5820 ENSG00000236883.1 turquoise 21 41739373 41741308
5821 ENSG00000227920.2 turquoise 6 37545145 37550860
5822 ENSG00000255035.2 turquoise 11 17435672 17436181
5823 ENSG00000232615.4 turquoise 5 1614836 1616334
5824 ENSG00000241057.1 turquoise 7 43961590 43973325
5825 ENSG00000244441.1 turquoise 3 120512850 120513188
5826 ENSG00000213212.3 turquoise 9 136812788 136815536
5827 ENSG00000249493.1 turquoise 21 14064325 14069087
5828 ENSG00000127589.4 turquoise 8 30351873 30353518
5829 ENSG00000249360.1 turquoise 5 33502072 33503135
5830 ENSG00000269656.1 turquoise 19 47757036 47768840
5831 ENSG00000013275.3 turquoise 19 39971005 39981441
5832 ENSG00000228830.1 turquoise 1 234607008 234609483
5833 ENSG00000256751.1 turquoise 12 14567750 14619755
5834 ENSG00000254449.1 turquoise 11 123597946 123599452
5835 ENSG00000256579.1 turquoise NA NA NA
5836 ENSG00000244002.1 turquoise 4 80161129 80162011
5837 ENSG00000125207.3 turquoise 12 130337887 130372637
5838 ENSG00000105204.9 turquoise 19 39825350 39834201
5839 ENSG00000118156.8 turquoise 19 47520685 47555856
5840 ENSG00000184788.8 turquoise X 85092287 85109048
5841 ENSG00000226877.3 turquoise 9 83829656 83837861
5842 ENSG00000154803.8 turquoise 17 17212212 17237188
5843 ENSG00000166578.5 turquoise 12 113195441 113221094
5844 ENSG00000213669.2 turquoise 9 92676943 92677407
5845 ENSG00000213297.4 turquoise 19 12132117 12156731
5846 ENSG00000235852.1 turquoise 2 190880797 190882059
5847 ENSG00000272115.1 turquoise 8 144409492 144409976
5848 ENSG00000256481.1 turquoise 11 64081690 64087175
5849 ENSG00000118017.3 turquoise 3 138123718 138132387
5850 ENSG00000179772.6 turquoise 20 31844301 31845619
5851 ENSG00000203877.3 turquoise 6 83853266 83857515
5852 ENSG00000223751.1 turquoise 2 742488 747767
5853 ENSG00000257653.1 turquoise 12 48766194 48767323
5854 ENSG00000254230.1 turquoise 8 22565997 22567171
5855 ENSG00000258169.1 turquoise 12 102809280 102824399
5856 ENSG00000226717.2 turquoise 9 10613202 10620420
5857 ENSG00000229266.1 turquoise 22 21282881 21284161
5858 ENSG00000212999.1 turquoise NA NA NA
5859 ENSG00000271824.1 turquoise 5 136191468 136193134
5860 ENSG00000260670.1 turquoise 3 72321051 72324027
5861 ENSG00000254872.2 turquoise 11 1049880 1055749
5862 ENSG00000269915.1 turquoise 11 708564 727047
5863 ENSG00000262429.1 turquoise 17 4967995 4968822
5864 ENSG00000231147.2 turquoise 2 130006200 130009123
5865 ENSG00000268424.1 turquoise NA NA NA
5866 ENSG00000235916.1 turquoise X 53825887 53826309
5867 ENSG00000231395.1 turquoise 3 23878981 23879498
5868 ENSG00000230581.2 turquoise 9 6834456 6835577
5869 ENSG00000244588.1 turquoise 20 1226056 1296421
5870 ENSG00000237063.1 turquoise 20 36086252 36088192
5871 ENSG00000254748.1 turquoise 11 87024583 87025777
5872 ENSG00000173302.5 turquoise 2 130729070 130730336
5873 ENSG00000078814.11 turquoise 20 34975403 35002437
5874 ENSG00000213994.3 turquoise 10 6197612 6202693
5875 ENSG00000272485.1 turquoise 6 774747 780214
5876 ENSG00000254254.1 turquoise 8 56445807 56552067
5877 ENSG00000272742.1 turquoise 5 139364677 139369717
5878 ENSG00000237828.1 turquoise X 120868611 120869807
5879 ENSG00000160401.10 turquoise 9 127706989 127716002
5880 ENSG00000263326.1 turquoise 16 25071490 25072727
5881 ENSG00000227755.1 turquoise 22 23446598 23460833
5882 ENSG00000229586.2 turquoise 17 20481330 20483991
5883 ENSG00000226650.4 turquoise 5 155013755 155018132
5884 ENSG00000257921.1 turquoise 12 57773028 57787046
5885 ENSG00000267480.1 turquoise 18 12031178 12032181
5886 ENSG00000220960.1 turquoise 6 89059628 89060109
5887 ENSG00000243453.1 turquoise 22 35194699 35194942
5888 ENSG00000260710.1 turquoise 16 1294551 1299166
5889 ENSG00000258096.1 turquoise 12 46371463 46373778
5890 ENSG00000255142.1 turquoise 11 781645 782105
5891 ENSG00000229431.1 turquoise 1 43385113 43389155
5892 ENSG00000236463.1 turquoise 13 30316360 30319903
5893 ENSG00000213950.2 turquoise 20 14757563 14758056
5894 ENSG00000255326.1 turquoise 11 75583196 75594665
5895 ENSG00000231686.1 turquoise X 146619597 146620584
5896 ENSG00000249984.1 turquoise 5 92675956 92688254
5897 ENSG00000267309.1 turquoise 19 36489649 36491040
5898 ENSG00000170909.9 turquoise 19 54094668 54102692
5899 ENSG00000259498.1 turquoise 15 63046034 63049387
5900 ENSG00000224415.1 turquoise 7 103141349 103141939
5901 ENSG00000243024.2 turquoise 12 64222337 64397065
5902 ENSG00000241481.2 turquoise NA NA NA
5903 ENSG00000265474.1 turquoise 17 28745569 28747652
5904 ENSG00000177752.10 turquoise 4 44622065 44678556
5905 ENSG00000241318.3 turquoise 1 91534666 91535593
5906 ENSG00000269749.1 turquoise 19 40048757 40090925
5907 ENSG00000230291.4 turquoise 12 80102899 80103333
5908 ENSG00000269300.1 turquoise 19 8821501 8824110
5909 ENSG00000231162.3 turquoise 6 28446973 28447807
5910 ENSG00000259009.3 turquoise 19 47860113 47861512
5911 ENSG00000231274.4 turquoise 19 55540656 55545543
5912 ENSG00000248528.1 turquoise 5 92907180 92939591
5913 ENSG00000255319.1 turquoise 11 71711740 71781183
5914 ENSG00000236114.1 turquoise 10 43523256 43525217
5915 ENSG00000253833.1 turquoise 8 73984493 73984883
5916 ENSG00000261117.1 turquoise 2 12715415 12716227
5917 ENSG00000256799.1 turquoise 12 4635349 4636140
5918 ENSG00000257467.1 turquoise 12 81270675 81312422
5919 ENSG00000183114.6 turquoise 1 20552439 20555010
5920 ENSG00000180155.14 turquoise 8 142764334 142778224
5921 ENSG00000236829.5 turquoise 16 382097 392960
5922 ENSG00000259715.1 turquoise 15 50359450 50360194
5923 ENSG00000268166.1 turquoise NA NA NA
5924 ENSG00000269026.2 turquoise 19 57682045 57753575
5925 ENSG00000241651.3 turquoise 4 128069014 128069612
5926 ENSG00000259514.1 turquoise 15 76339609 76342063
5927 ENSG00000228075.4 turquoise 18 57147062 57150300
5928 ENSG00000236540.3 turquoise 22 20058030 20070569
5929 ENSG00000228150.1 turquoise 1 9942923 9949974
5930 ENSG00000260989.1 turquoise 16 1580527 1610328
5931 ENSG00000225946.1 turquoise NA NA NA
5932 ENSG00000259780.2 turquoise 16 2235689 2236913
5933 ENSG00000213435.3 turquoise 6 42727234 42727700
5934 ENSG00000262152.2 turquoise 16 2988961 2994509
5935 ENSG00000185942.7 turquoise 8 62248591 62999652
5936 ENSG00000264365.1 turquoise 18 24364787 24367984
5937 ENSG00000227018.1 turquoise 17 15783288 15784307
5938 ENSG00000215317.2 turquoise 21 28901779 28903697
5939 ENSG00000238084.3 turquoise 1 25398721 25399198
5940 ENSG00000269227.1 turquoise 1 1673275 1674397
5941 ENSG00000259784.1 turquoise 16 2513965 2527955
5942 ENSG00000215871.2 turquoise 1 100331804 100332617
5943 ENSG00000260022.1 turquoise 16 883780 885090
5944 ENSG00000268938.2 turquoise 19 18531613 18532632
5945 ENSG00000265401.1 turquoise 17 16382152 16382669
5946 ENSG00000259354.1 turquoise 15 45448427 45513767
5947 ENSG00000269737.1 turquoise 1 1671990 1673411
5948 ENSG00000229172.1 turquoise 2 227801840 227804705
5949 ENSG00000242052.1 turquoise 3 119635526 119636150
5950 ENSG00000260735.1 turquoise 16 15094411 15109197
5951 ENSG00000244245.1 turquoise 5 108593609 108593967
5952 ENSG00000238103.3 turquoise X 23836742 23837321
5953 ENSG00000234432.3 turquoise 7 5426277 5428927
5954 ENSG00000266171.1 turquoise 18 735746 737459
5955 ENSG00000254433.1 turquoise 11 106085990 106101975
5956 ENSG00000228981.3 turquoise 4 143349275 143350117
5957 ENSG00000259768.3 turquoise 16 72665170 72791624
5958 ENSG00000245385.2 turquoise 11 119336249 119337309
5959 ENSG00000265618.1 turquoise 17 28361601 28362859
5960 ENSG00000240793.1 turquoise 16 48334471 48334854
5961 ENSG00000215529.8 turquoise 20 32858923 32961609
5962 ENSG00000268743.1 turquoise 19 16844025 16846473
5963 ENSG00000269028.2 turquoise 3 96617188 96618236
5964 ENSG00000239351.1 turquoise 3 149938997 149939799
5965 ENSG00000235563.1 turquoise 1 53114576 53118609
